kinase	kinase_group	upregulated_set_hits	upregulated_set_size	downregulated_set_hits	downregulated_set_size	background_set_hits	background_set_size	upregulated_enrichment_value	upregulated_enrichment_value_log2	upregulated_p_value	upregulated_adjusted_p_value	upregulated_p_value_log10_abs	upregulated_adjusted_p_value_log10_abs	downregulated_enrichment_value	downregulated_enrichment_value_log2	downregulated_p_value	downregulated_adjusted_p_value	downregulated_p_value_log10_abs	downregulated_adjusted_p_value_log10_abs	dominant_direction	dominant_enrichment_value	dominant_enrichment_value_log2	dominant_p_value	dominant_adjusted_p_value	dominant_p_value_log10_abs	dominant_adjusted_p_value_log10_abs
PDK1	AGC	12	241	6	251	268	12868	2.390784665882207	1.2574841946861606	0.005696866941363239	0.03835890407184581	2.2443639240059414	1.4161338092789801	1.1477671403936494	0.19882997696535035	0.42729385700648764	0.5239345510918606	0.36927335077597456	0.28072296086917387	upregulated set	2.390784665882207	1.2574841946861606	0.005696866941363239	0.03835890407184581	2.2443639240059414	1.4161338092789801
PKG1	AGC	22	241	6	251	522	12868	2.2503298834676713	1.1701365064901896	0.00044936708062092134	0.007166222390954693	3.3473987459541332	2.1447097184046573	0.5892750835737509	-0.7629868291467621	0.11643941695548546	0.28354257343862266	0.9338999778609263	0.5473817232919805	upregulated set	2.2503298834676713	1.1701365064901896	0.00044936708062092134	0.007166222390954693	3.3473987459541332	2.1447097184046573
PKG2	AGC	16	241	3	251	277	12868	3.084140988959959	1.6248687183735884	0.00010465689271629816	0.0027843207322489016	3.980232163693414	2.5552807388090106	0.5552375336200325	-0.8488229986260658	0.21262441742978844	0.38121419219660296	0.6723868633023602	0.4188309394137287	upregulated set	3.084140988959959	1.6248687183735884	0.00010465689271629816	0.0027843207322489016	3.980232163693414	2.5552807388090106
DAPK1	CAMK	14	241	1	251	201	12868	3.7189983691501003	1.8949141153014524	0.00004386667139916273	0.0027843207322489016	4.357865318588455	2.5552807388090106	0.2550593645319221	-1.9710950244769623	0.09800354820383497	0.2724318817042385	1.0087582004559679	0.5647420698942865	upregulated set	3.7189983691501003	1.8949141153014524	0.00004386667139916273	0.0027843207322489016	4.357865318588455	2.5552807388090106
DAPK2	CAMK	10	241	0	251	117	12868	4.563606057381991	2.1901742597267346	0.00011663886043901289	0.0027843207322489016	3.933156732059932	2.5552807388090106	0.21908945414921507	-2.190408052881438	0.10327595301031503	0.27746721989596196	0.9860007887482645	0.5567883172591553	upregulated set	4.563606057381991	2.1901742597267346	0.00011663886043901289	0.0027843207322489016	3.933156732059932	2.5552807388090106
DAPK3	CAMK	15	241	2	251	199	12868	4.024687754123313	2.0088768594876463	0.000009752761555001702	0.0027843207322489016	5.010872393708224	2.5552807388090106	0.5152455504614707	-0.9566679538416825	0.25655057612967175	0.41871398388077896	0.5908270057224676	0.37808253464054864	upregulated set	4.024687754123313	2.0088768594876463	0.000009752761555001702	0.0027843207322489016	5.010872393708224	2.5552807388090106
STLK3	STE	11	241	11	251	736	12868	0.7980110048710084	-0.3255194529969389	0.2737724631269052	0.40880629652595335	0.5626102366748406	0.3884824237211481	0.7662177377446735	-0.38417367071774905	0.22604684904469274	0.3936333060950684	0.6458015423878831	0.4049081621681778	upregulated set	0.7980110048710084	-0.3255194529969389	0.2737724631269052	0.40880629652595335	0.5626102366748406	0.3884824237211481
HASPIN	Other	14	241	8	251	496	12868	1.5070940971757463	0.5917694960935059	0.08818831213567259	0.21549240787990961	1.0545889694184631	0.6665680260783932	0.8268860043696183	-0.2742396436849086	0.3686532298324371	0.4851487426605678	0.43338195681781955	0.3141250898244017	upregulated set	1.5070940971757463	0.5917694960935059	0.08818831213567259	0.21549240787990961	1.0545889694184631	0.6665680260783932
PASK	CAMK	17	241	4	251	519	12868	1.7489426682336762	0.8064829973152354	0.020486541193530064	0.08276562642186146	1.688531358697988	1.082149993587383	0.3951208652864457	-1.3396340616559146	0.025869944612571017	0.147897985237906	1.5872045011048916	0.8300377422033757	upregulated set	1.7489426682336762	0.8064829973152354	0.020486541193530064	0.08276562642186146	1.688531358697988	1.082149993587383
MPSK1	Other	11	241	15	251	837	12868	0.7017157701135749	-0.5110413094902697	0.13778239242976997	0.27109133055987206	0.8608062785036945	0.5668843708378526	0.9187622270773537	-0.12223655023985872	0.4317202516228762	0.5239345510918606	0.3647975784881043	0.28072296086917387	downregulated set	1.088420889027044	0.12223655023985872	0.4317202516228762	0.5239345510918606	0.3647975784881043	0.28072296086917387
AMPKA2	CAMK	9	241	19	251	287	12868	1.6743822921335318	0.7436289591894014	0.09638310570435994	0.2246467771417005	1.0159990837565887	0.6484998075611202	3.39397809459028	1.7629772534698644	0.000006765979232628779	0.00205009170748652	5.169669339561424	2.688226711059119	downregulated set	0.2946394974068681	-1.7629772534698644	0.000006765979232628779	0.00205009170748652	5.169669339561424	2.688226711059119
PRKD3	CAMK	6	241	4	251	153	12868	2.093889838092913	1.0661855424512812	0.07331056187113674	0.19315739345177768	1.1348334519357481	0.7140886637870548	1.3403119547951983	0.4225688240093147	0.3535997715611987	0.4826761929043033	0.4514880242295044	0.316344121411824	upregulated set	2.093889838092913	1.0661855424512812	0.07331056187113674	0.19315739345177768	1.1348334519357481	0.7140886637870548
ULK2	Other	11	241	6	251	640	12868	0.9177126556016597	-0.12388559182728828	0.4613992366015536	0.5127195906435489	0.3359231283671729	0.29012008816552265	0.4806274900398406	-1.0570089274642398	0.03291891785943602	0.17197296743808818	1.4825544497477416	0.7645398148083739	upregulated set	0.9177126556016597	-0.12388559182728828	0.4613992366015536	0.5127195906435489	0.3359231283671729	0.29012008816552265
AMPKA1	CAMK	11	241	16	251	307	12868	1.9131469041858702	0.9359476576898946	0.03333002992587002	0.11097801173119358	1.4771642964014446	0.9547630602202333	2.671892235617789	1.4178618213317868	0.0004942358021630872	0.016863140094821098	3.3060657977467955	1.773061551960654	downregulated set	0.3742665915449177	-1.4178618213317868	0.0004942358021630872	0.016863140094821098	3.3060657977467955	1.773061551960654
PRKD2	CAMK	5	241	5	251	344	12868	0.7760783556885071	-0.36572577539195883	0.37657940484255426	0.47605757977540014	0.42414343526946585	0.3223405156274572	0.7451588992865746	-0.4243799931127691	0.3384058693520598	0.4826761929043033	0.47056211311201385	0.316344121411824	upregulated set	0.7760783556885071	-0.36572577539195883	0.37657940484255426	0.47605757977540014	0.42414343526946585	0.3223405156274572
ULK1	Other	18	241	13	251	918	12868	1.0469449190464566	0.06618554245128107	0.4568035374764717	0.5126350809458182	0.34027054158234205	0.29019167723902434	0.726002308847399	-0.4619539585707494	0.14055260337100695	0.299911540995881	0.8521611058075784	0.5230068216883299	upregulated set	1.0469449190464566	0.06618554245128107	0.4568035374764717	0.5126350809458182	0.34027054158234205	0.29019167723902434
PRKD1	CAMK	4	241	11	251	649	12868	0.3290859221656043	-1.6034637835763617	0.006206585573141023	0.04001266869493043	2.207147252408514	1.3978024818419263	0.8689310554392599	-0.20268638265987485	0.385824480453091	0.4911967125096074	0.4136102199570519	0.3087445485112589	downregulated set	1.150839291265154	0.20268638265987485	0.385824480453091	0.4911967125096074	0.4136102199570519	0.3087445485112589
WNK4	Other	11	241	4	251	272	12868	2.159323895533317	1.1105796618097348	0.015699238902811944	0.0696456211960601	1.8041214016239582	1.1571061836214869	0.7539254745722991	-0.4075061745483728	0.38843633033250174	0.4924527535177742	0.4106801574328034	0.30763542987863607	upregulated set	2.159323895533317	1.1105796618097348	0.015699238902811944	0.0696456211960601	1.8041214016239582	1.1571061836214869
NLK	CMGC	25	241	14	251	1078	12868	1.2382697326384344	0.3083256114449961	0.16086372692218012	0.29534701376129574	0.7935418736977106	0.529667415913522	0.6658043152067056	-0.5868298739929351	0.06435093095567163	0.2320211148348797	1.191445165838281	0.6344724908030388	upregulated set	1.2382697326384344	0.3083256114449961	0.16086372692218012	0.29534701376129574	0.7935418736977106	0.529667415913522
TTBK1	CK1	29	241	11	251	893	12868	1.7339658849604809	0.794075514429126	0.003164111332591715	0.02739216382215113	2.4997482437964895	1.5623736596444604	0.6315075643673904	-0.6631280797819592	0.06585417780791965	0.2320211148348797	1.1814166680617761	0.6344724908030388	upregulated set	1.7339658849604809	0.794075514429126	0.003164111332591715	0.02739216382215113	2.4997482437964895	1.5623736596444604
TTBK2	CK1	17	241	16	251	564	12868	1.6093993702363085	0.6865223732743228	0.039843353389227926	0.1223677642699291	1.3996441166050426	0.9123329747029898	1.4543810573309597	0.5404053143031728	0.09092502532171365	0.2724318817042385	1.0413165693265474	0.5647420698942865	upregulated set	1.6093993702363085	0.6865223732743228	0.039843353389227926	0.1223677642699291	1.3996441166050426	0.9123329747029898
NUAK1	CAMK	11	241	3	251	330	12868	1.7798063623789764	0.8317202888142582	0.05069943201543484	0.14630407524454053	1.2949969060304547	0.8347435765980877	0.46606302064469396	-1.101403046822693	0.11549532746245403	0.28354257343862266	0.9374355854542653	0.5473817232919805	upregulated set	1.7798063623789764	0.8317202888142582	0.05069943201543484	0.14630407524454053	1.2949969060304547	0.8347435765980877
NUAK2	CAMK	11	241	5	251	205	12868	2.865054144317377	1.5185624035546281	0.002190986053296567	0.022128959138295327	2.6593603869283955	1.6550390131457526	1.2504129822174717	0.3224046620838829	0.37466932601509195	0.4851487426605678	0.4263518609165639	0.3141250898244017	upregulated set	2.865054144317377	1.5185624035546281	0.002190986053296567	0.022128959138295327	2.6593603869283955	1.6550390131457526
TAK1	TKL	17	241	17	251	666	12868	1.362914782001919	0.44669535860185416	0.12627075267090976	0.25973031416482256	0.8986972307950969	0.5854773591647284	1.3086153882966631	0.38804114088104374	0.16150913148971194	0.3175154723430455	0.7918029182648763	0.49823510694055934	upregulated set	1.362914782001919	0.44669535860185416	0.12627075267090976	0.25973031416482256	0.8986972307950969	0.5854773591647284
NIM1	CAMK	11	241	13	251	424	12868	1.3852266499647692	0.4701220484968747	0.1785649369221413	0.3171288596468759	0.748203815302978	0.4987642341158496	1.5718634894384724	0.6524759302798594	0.07726744656330042	0.25447865552913074	1.1120034395317513	0.5943486383750015	downregulated set	0.6361875612730447	-0.6524759302798594	0.07726744656330042	0.25447865552913074	1.1120034395317513	0.5943486383750015
CDK17	CMGC	19	241	10	251	1344	12868	0.7548285911875123	-0.405779024912398	0.11559787723633994	0.24605905405857278	0.9370501409415151	0.6089606499132483	0.3814503889205084	-1.3904326611894315	0.00016906184191848258	0.012806434525325055	3.7719544037226327	1.8925717665482902	upregulated set	0.7548285911875123	-0.405779024912398	0.11559787723633994	0.24605905405857278	0.9370501409415151	0.6089606499132483
PLK4	Other	12	241	13	251	584	12868	1.0971409083158075	0.13374882626391588	0.41536021421833114	0.49548875948092264	0.3815751052321748	0.3049661933498078	1.1412159580854664	0.19057182596304148	0.35600218196825195	0.4826761929043033	0.44854734019041836	0.316344121411824	downregulated set	0.8762583391119294	-0.19057182596304148	0.35600218196825195	0.4826761929043033	0.44854734019041836	0.316344121411824
SRPK2	CMGC	5	241	11	251	595	12868	0.44869067959133857	-1.1562068788851667	0.032658019556206536	0.11097801173119358	1.486010155235897	0.9547630602202333	0.9477920251766045	-0.07735757285604203	0.5063978621997484	0.5499589686255332	0.295508136396729	0.25966971116802157	downregulated set	1.0550837878316897	0.07735757285604203	0.5063978621997484	0.5499589686255332	0.295508136396729	0.25966971116802157
CDK18	CMGC	23	241	10	251	1320	12868	0.9303533257890104	-0.10414937376602605	0.4093653490726047	0.4906953775158799	0.3878889211836381	0.30918803317213467	0.38838585053724495	-1.364437452656487	0.00023431178116579287	0.014199293938647049	3.6302058745841568	1.8477332504178705	upregulated set	0.9303533257890104	-0.10414937376602605	0.4093653490726047	0.4906953775158799	0.3878889211836381	0.30918803317213467
PLK3	Other	17	241	32	251	1224	12868	0.7415859843245736	-0.4313141170195354	0.11612688029827033	0.24605905405857278	0.9350672409504914	0.6089606499132483	1.3403119547951983	0.4225688240093147	0.05711867686695935	0.2247657024764764	1.2432218613865365	0.6482699580567134	downregulated set	0.7460949642524091	-0.4225688240093147	0.05711867686695935	0.2247657024764764	1.2432218613865365	0.6482699580567134
SRPK3	CMGC	4	241	9	251	526	12868	0.40603947430699083	-1.3003081048695255	0.030842246896124016	0.10994353893559503	1.5108539905743053	0.958830287786293	0.8771908563464772	-0.1890373211480235	0.42419784366191043	0.5239345510918606	0.37243154347649055	0.28072296086917387	downregulated set	1.1400027630988154	0.1890373211480235	0.42419784366191043	0.5239345510918606	0.37243154347649055	0.28072296086917387
CDK19	CMGC	26	241	19	251	1718	12868	0.8080610958414446	-0.30746371857459437	0.14255308658978094	0.2758471229043731	0.846023374816132	0.5593315413900218	0.5669800425770725	-0.8186301409929114	0.0030640060832236907	0.05157743573426546	2.5137103767979654	1.2875402533989666	upregulated set	0.8080610958414446	-0.30746371857459437	0.14255308658978094	0.2758471229043731	0.846023374816132	0.5593315413900218
MEKK6	STE	6	241	10	251	327	12868	0.9797099242453081	-0.029573440354149536	0.5863317655364902	0.5902276576663008	0.23185657652387487	0.22898044361541323	1.5677960939118145	0.6487379360912463	0.11328415710459984	0.28354257343862266	0.9458308223797462	0.5473817232919805	downregulated set	0.637838047870687	-0.6487379360912463	0.11328415710459984	0.28354257343862266	0.9458308223797462	0.5473817232919805
MEKK1	STE	8	241	15	251	468	12868	0.9127212114763981	-0.13175383516062786	0.48610222973726597	0.525663314252169	0.3132723868243063	0.2792923310922688	1.643170906119113	0.7164825427270803	0.04491713622889081	0.19442703253362736	1.3475879407373184	0.7112433522492702	downregulated set	0.608579421821573	-0.7164825427270803	0.04491713622889081	0.19442703253362736	1.3475879407373184	0.7112433522492702
MEKK3	STE	5	241	11	251	254	12868	1.0510667494364034	0.07185429253797337	0.5193846587190388	0.5426674192823061	0.2845108824542407	0.2654662518508918	2.2202214762995265	1.1507035985670981	0.013181128502409921	0.1143641516596813	1.8800474060251056	0.9417100872230834	downregulated set	0.4504055161499986	-1.1507035985670981	0.013181128502409921	0.1143641516596813	1.8800474060251056	0.9417100872230834
PLK2	Other	13	241	36	251	1409	12868	0.4926362536038331	-1.0214052937457676	0.002181533847980509	0.022128959138295327	2.661238044250795	1.6550390131457526	1.309871938788494	0.38942577183464233	0.05881642482963942	0.22725156542463174	1.230501377719946	0.6434931164539034	downregulated set	0.7634334093185507	-0.38942577183464233	0.05881642482963942	0.22725156542463174	1.230501377719946	0.6434931164539034
MEKK2	STE	5	241	16	251	302	12868	0.8840097826385644	-0.17786576001493973	0.5021412993493665	0.5282944920238126	0.29917405796856045	0.2771239172254863	2.7161288620353026	1.4415519273768878	0.0004166272230086938	0.016863140094821098	3.3802523560488855	1.773061551960654	downregulated set	0.3681710444513522	-1.4415519273768878	0.0004166272230086938	0.016863140094821098	3.3802523560488855	1.773061551960654
PLK1	Other	11	241	23	251	682	12868	0.8611966269575693	-0.21558542596409833	0.3733296781101884	0.4752894641486852	0.42790748415040897	0.3230418127046159	1.7289434636819292	0.789890693734807	0.008749991535993255	0.09819434945947986	2.0579923670774813	1.0079135027341637	downregulated set	0.5783879120433566	-0.789890693734807	0.008749991535993255	0.09819434945947986	2.0579923670774813	1.0079135027341637
QSK	CAMK	16	241	19	251	622	12868	1.373484009552908	0.4578401142921744	0.12905878078178926	0.25980681114822524	0.8892124419891777	0.5853494675612397	1.5660316931630391	0.6471134100149495	0.03899668960971255	0.18026033108609152	1.4089722582364457	0.7440998355954557	downregulated set	0.6385566807911915	-0.6471134100149495	0.03899668960971255	0.18026033108609152	1.4089722582364457	0.7440998355954557
BRAF	TKL	18	241	26	251	743	12868	1.293533560813792	0.3713174853264931	0.16361705499796428	0.2968620818226537	0.7861714286264672	0.5274452712717455	1.793997629937853	0.8431779843044627	0.0034050851937549066	0.05430214808988088	2.467872017755662	1.265182990206186	downregulated set	0.5574143372946605	-0.8431779843044627	0.0034050851937549066	0.05430214808988088	2.467872017755662	1.265182990206186
CDC7	Other	23	241	20	251	1367	12868	0.8983660497743188	-0.15462468712627028	0.3402987196007056	0.45384093537329045	0.46813968496647185	0.3430963343546888	0.7500648466849501	-0.41491276601673105	0.10220146244089047	0.27746721989596196	0.9905428896664269	0.5567883172591553	upregulated set	0.8983660497743188	-0.15462468712627028	0.3402987196007056	0.45384093537329045	0.46813968496647185	0.3430963343546888
HPK1	STE	8	241	5	251	266	12868	1.605840326958475	0.6833284489215872	0.13313584113521504	0.265395788578751	0.8757050135570773	0.5761059729995449	0.9636641404307581	-0.05339767391186086	0.582939195086091	0.5987477156307986	0.23437674303819267	0.2227561305140506	upregulated set	1.605840326958475	0.6833284489215872	0.13313584113521504	0.265395788578751	0.8757050135570773	0.5761059729995449
SRPK1	CMGC	2	241	11	251	617	12868	0.17307679374836077	-2.5305157947266412	0.0006732739745851347	0.0097143816332998	3.1718081728668466	2.0125848390984604	0.9139971717667419	-0.12973839381015395	0.45590515181425667	0.5239345510918606	0.3411255001607008	0.28072296086917387	downregulated set	1.0940952892305083	0.12973839381015395	0.45590515181425667	0.5239345510918606	0.3411255001607008	0.28072296086917387
ICK	CMGC	10	241	5	251	504	12868	1.059408549035105	0.08325905581022278	0.4732773482900126	0.5195762193183834	0.32488428097056066	0.2843507345334734	0.5086005185606779	-0.9753951619105877	0.07176965048997118	0.24433937189282323	1.1440591687272281	0.6120065468698359	upregulated set	1.059408549035105	0.08325905581022278	0.4732773482900126	0.5195762193183834	0.32488428097056066	0.2843507345334734
NDR1	AGC	1	241	3	251	125	12868	0.4271535269709543	-1.2271734002393102	0.32285382925996625	0.44946558157008415	0.4909940582077753	0.34730355934008506	1.230406374501992	0.2991348827610356	0.4447035926870733	0.5239345510918606	0.3519293619433107	0.28072296086917387	downregulated set	0.8127396124753912	-0.2991348827610356	0.4447035926870733	0.5239345510918606	0.3519293619433107	0.28072296086917387
NDR2	AGC	7	241	9	251	530	12868	0.705206294527519	-0.5038827429701804	0.2238454079459453	0.36222303052834554	0.6500518104795193	0.44102394023565694	0.8705705479966925	-0.1999668813062826	0.41464687972091036	0.5149098547353929	0.3823215983995651	0.28826879623598944	downregulated set	1.148671985631886	0.1999668813062826	0.41464687972091036	0.5149098547353929	0.3823215983995651	0.28826879623598944
CHK2	CAMK	1	241	1	251	120	12868	0.44495159059474415	-1.1682797111857417	0.3445503645501919	0.45390765416829626	0.4627472862454385	0.34303249376072636	0.42722443559096945	-1.226933928906552	0.32311582387717097	0.4752625953144796	0.4906417728574441	0.3230663647242925	upregulated set	0.44495159059474415	-1.1682797111857417	0.3445503645501919	0.45390765416829626	0.4627472862454385	0.34303249376072636
CHK1	CAMK	11	241	14	251	605	12868	0.9708034703885325	-0.04274882910188286	0.5393315667267745	0.5528334448474765	0.26814415999360064	0.2574056912609557	1.1863422343683119	0.24652025659761376	0.2978021781869107	0.4534374873901203	0.5260721300522901	0.3434825779596918	downregulated set	0.8429270837959056	-0.24652025659761376	0.2978021781869107	0.4534374873901203	0.5260721300522901	0.3434825779596918
WNK1	Other	9	241	1	251	196	12868	2.4517740706241002	1.293826041749881	0.01360714504736422	0.0634302299900209	1.8662329857620663	1.1977037139026168	0.2615659809740629	-1.9347531774132418	0.10592998138374772	0.2778177646166185	0.9749811040406271	0.5562399874382119	upregulated set	2.4517740706241002	1.293826041749881	0.01360714504736422	0.0634302299900209	1.8662329857620663	1.1977037139026168
WNK3	Other	22	241	12	251	472	12868	2.4887122863773823	1.315399453698233	0.00011675530626450521	0.0027843207322489016	3.932723372611729	2.5552807388090106	1.3033965831588898	0.3822761180612814	0.21777102431608877	0.3820247430597181	0.6619999061081604	0.4179085077000683	upregulated set	2.4887122863773823	1.315399453698233	0.00011675530626450521	0.0027843207322489016	3.932723372611729	2.5552807388090106
KHS1	STE	5	241	4	251	394	12868	0.6775912547128083	-0.561512840146237	0.2532888227921522	0.39357186310780573	0.5963839744684083	0.4049759573286213	0.5204764697554958	-0.9420951527544099	0.11772707255458315	0.28354257343862266	0.9291236551762074	0.5473817232919805	upregulated set	0.6775912547128083	-0.561512840146237	0.2532888227921522	0.39357186310780573	0.5963839744684083	0.4049759573286213
CDK10	CMGC	10	241	12	251	934	12868	0.5716722791367163	-0.8067397603995227	0.035081559615553044	0.11554035395122363	1.4549211075131714	0.9372663063564217	0.6586757893479614	-0.6023595722865394	0.07814537298906123	0.2546026668353285	1.1070967315898788	0.5941370516415089	downregulated set	1.5181975961040308	0.6023595722865394	0.07814537298906123	0.2546026668353285	1.1070967315898788	0.5941370516415089
ATM	PIKK	10	241	26	251	865	12868	0.6172738829060034	-0.6960173432139478	0.06597457652421614	0.1817299698803408	1.1806233887363538	0.7405734453922739	1.5409713746171385	0.6238400623189718	0.0206974471269643	0.13544384308551466	1.6840832181684144	0.8682407320465391	downregulated set	0.6489413213457353	-0.6238400623189718	0.0206974471269643	0.13544384308551466	1.6840832181684144	0.8682407320465391
CDK12	CMGC	15	241	15	251	1230	12868	0.6511486691630402	-0.6189411201953069	0.04477580729791094	0.1343274218937328	1.3489565751748038	0.8718353204551414	0.6252064911087358	-0.6775953379161171	0.02949995691561601	0.15681556044616932	1.5301786183040027	0.804610845474189	upregulated set	0.6511486691630402	-0.6189411201953069	0.04477580729791094	0.1343274218937328	1.3489565751748038	0.8718353204551414
CDK13	CMGC	14	241	17	251	1336	12868	0.5595199642209358	-0.8377384859936712	0.009609138260242624	0.052937616233700274	2.017315557763518	1.2762356187554569	0.6523486890760312	-0.6162847845217464	0.03400789217266998	0.17350342198022878	1.4684202850371892	0.7606919552680647	downregulated set	1.532922525553585	0.6162847845217464	0.03400789217266998	0.17350342198022878	1.4684202850371892	0.7606919552680647
CDK14	CMGC	16	241	16	251	992	12868	0.8611966269575693	-0.21558542596409833	0.3191462933305012	0.44946558157008415	0.49601019524313045	0.34730355934008506	0.8268860043696183	-0.2742396436849086	0.2584142408769164	0.41871398388077896	0.5876835566063547	0.37808253464054864	upregulated set	0.8611966269575693	-0.21558542596409833	0.3191462933305012	0.44946558157008415	0.49601019524313045	0.34730355934008506
MINK	STE	7	241	7	251	338	12868	1.1057968523656363	0.1450863701981967	0.4497450398726981	0.5099550152711668	0.34703361768290136	0.2924681326886715	1.0617412008769656	0.08643215247738636	0.49140220588661293	0.5414358850314317	0.3085628983194432	0.2664529636474009	upregulated set	1.1057968523656363	0.1450863701981967	0.4497450398726981	0.5099550152711668	0.34703361768290136	0.2924681326886715
